source,target,type,ligne,distance_m
nanterre prefecture_RER A 4,la defense_RER A 4,adjacence,RER A 4,1086.8776425273693
nanterre prefecture_RER A 4,nanterre prefecture_RER A 5,correspondance,,0.0
nanterre prefecture_RER A 4,nanterre prefecture_RER A 6,correspondance,,0.0
la defense_RER A 4,la defense_RER A 4,correspondance,,0.0
la defense_RER A 4,charles de gaulle etoile_RER A 4,adjacence,RER A 4,4596.3257976871555
la defense_RER A 4,la defense_RER A 5,correspondance,,0.0
la defense_RER A 4,la defense_RER A 6,correspondance,,0.0
la defense_RER A 4,la defense_METRO 1,correspondance,,0.0
charles de gaulle etoile_RER A 4,charles de gaulle etoile_RER A 4,correspondance,,0.0
charles de gaulle etoile_RER A 4,auber_RER A 4,adjacence,RER A 4,2537.467905461203
charles de gaulle etoile_RER A 4,charles de gaulle etoile_RER A 5,correspondance,,0.0
charles de gaulle etoile_RER A 4,charles de gaulle etoile_RER A 6,correspondance,,0.0
charles de gaulle etoile_RER A 4,charles de gaulle etoile_METRO 1,correspondance,,0.0
charles de gaulle etoile_RER A 4,charles de gaulle etoile_METRO 2,correspondance,,0.0
charles de gaulle etoile_RER A 4,charles de gaulle etoile_METRO 6,correspondance,,0.0
auber_RER A 4,chatelet_RER A 4,adjacence,RER A 4,1854.7740148880805
auber_RER A 4,auber_RER A 5,correspondance,,0.0
auber_RER A 4,auber_RER A 6,correspondance,,0.0
chatelet_RER A 4,chatelet_RER A 4,correspondance,,0.0
chatelet_RER A 4,gare de lyon_RER A 4,adjacence,RER A 4,2307.158396462238
chatelet_RER A 4,chatelet_RER A 5,correspondance,,0.0
chatelet_RER A 4,chatelet_RER A 6,correspondance,,0.0
chatelet_RER A 4,chatelet_RER B 1,correspondance,,0.0
chatelet_RER A 4,chatelet_RER B 2,correspondance,,0.0
chatelet_RER A 4,chatelet_RER B 3,correspondance,,0.0
chatelet_RER A 4,chatelet_RER B 4,correspondance,,0.0
chatelet_RER A 4,chatelet_METRO 1,correspondance,,0.0
chatelet_RER A 4,chatelet_METRO 4,correspondance,,0.0
chatelet_RER A 4,chatelet_METRO 7 1,correspondance,,0.0
chatelet_RER A 4,chatelet_METRO 7 2,correspondance,,0.0
chatelet_RER A 4,chatelet_METRO 11,correspondance,,0.0
chatelet_RER A 4,chatelet_METRO 14,correspondance,,0.0
gare de lyon_RER A 4,gare de lyon_RER A 4,correspondance,,0.0
gare de lyon_RER A 4,nation_RER A 4,adjacence,RER A 4,1692.0533491910478
gare de lyon_RER A 4,gare de lyon_RER A 5,correspondance,,0.0
gare de lyon_RER A 4,gare de lyon_RER A 6,correspondance,,0.0
gare de lyon_RER A 4,gare de lyon_METRO 14,correspondance,,0.0
nation_RER A 4,nation_RER A 4,correspondance,,0.0
nation_RER A 4,vincennes_RER A 4,adjacence,RER A 4,2688.85886328238
nation_RER A 4,nation_RER A 5,correspondance,,0.0
nation_RER A 4,nation_RER A 6,correspondance,,0.0
nation_RER A 4,nation_METRO 1,correspondance,,0.0
nation_RER A 4,nation_METRO 2,correspondance,,0.0
nation_RER A 4,nation_METRO 6,correspondance,,0.0
nation_RER A 4,nation_METRO 9,correspondance,,0.0
vincennes_RER A 4,vincennes_RER A 4,correspondance,,0.0
vincennes_RER A 4,val de fontenay_RER A 4,adjacence,RER A 4,1694.3068438764728
vincennes_RER A 4,vincennes_RER A 5,correspondance,,0.0
vincennes_RER A 4,vincennes_RER A 6,correspondance,,0.0
vincennes_RER A 4,vincennes_METRO 1,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER A 4,correspondance,,0.0
val de fontenay_RER A 4,neuilly plaisance_RER A 4,adjacence,RER A 4,1851.4914547489482
val de fontenay_RER A 4,val de fontenay_RER A 5,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER A 6,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER D 1,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER D 2,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER D 3,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER D 4,correspondance,,0.0
val de fontenay_RER A 4,val de fontenay_RER D 5,correspondance,,0.0
neuilly plaisance_RER A 4,bry sur marne_RER A 4,adjacence,RER A 4,1193.3975815509712
neuilly plaisance_RER A 4,neuilly plaisance_RER A 5,correspondance,,0.0
neuilly plaisance_RER A 4,neuilly plaisance_RER A 6,correspondance,,0.0
neuilly plaisance_RER A 4,neuilly plaisance_RER E 1,correspondance,,0.0
bry sur marne_RER A 4,noisy le grand mont d'est_RER A 4,adjacence,RER A 4,1846.9616756013427
bry sur marne_RER A 4,bry sur marne_RER A 5,correspondance,,0.0
bry sur marne_RER A 4,bry sur marne_RER A 6,correspondance,,0.0
noisy le grand mont d'est_RER A 4,noisy champs_RER A 4,adjacence,RER A 4,2227.294506391113
noisy le grand mont d'est_RER A 4,noisy le grand mont d'est_RER A 5,correspondance,,0.0
noisy le grand mont d'est_RER A 4,noisy le grand mont d'est_RER A 6,correspondance,,0.0
noisy champs_RER A 4,noisiel_RER A 4,adjacence,RER A 4,2686.8468794942105
noisy champs_RER A 4,noisy champs_RER A 5,correspondance,,0.0
noisy champs_RER A 4,noisy champs_RER A 6,correspondance,,0.0
noisiel_RER A 4,lognes_RER A 4,adjacence,RER A 4,1303.9406434720315
noisiel_RER A 4,noisiel_RER A 5,correspondance,,0.0
noisiel_RER A 4,noisiel_RER A 6,correspondance,,0.0
lognes_RER A 4,torcy_RER A 4,adjacence,RER A 4,1609.7124579198533
lognes_RER A 4,lognes_RER A 5,correspondance,,0.0
lognes_RER A 4,lognes_RER A 6,correspondance,,0.0
torcy_RER A 4,bussy saint georges_RER A 4,adjacence,RER A 4,3968.2697007604456
torcy_RER A 4,torcy_RER A 5,correspondance,,0.0
torcy_RER A 4,torcy_RER A 6,correspondance,,0.0
bussy saint georges_RER A 4,serris montevrain val d'europe_RER A 4,adjacence,RER A 4,
bussy saint georges_RER A 4,bussy saint georges_RER A 5,correspondance,,0.0
bussy saint georges_RER A 4,bussy saint georges_RER A 6,correspondance,,0.0
serris montevrain val d'europe_RER A 4,marne la vallee chessy parc disneyland_RER A 4,adjacence,RER A 4,
serris montevrain val d'europe_RER A 4,serris montevrain val d'europe_RER A 5,correspondance,,0.0
serris montevrain val d'europe_RER A 4,serris montevrain val d'europe_RER A 6,correspondance,,0.0
marne la vallee chessy parc disneyland_RER A 4,marne la vallee chessy parc disneyland_RER A 5,correspondance,,0.0
marne la vallee chessy parc disneyland_RER A 4,marne la vallee chessy parc disneyland_RER A 6,correspondance,,0.0
poissy_RER A 5,acheres grand cormier_RER A 5,adjacence,RER A 5,4563.144320551447
acheres grand cormier_RER A 5,maisons laffitte_RER A 5,adjacence,RER A 5,3929.1346714834613
maisons laffitte_RER A 5,sartrouville_RER A 5,adjacence,RER A 5,1236.031465953239
sartrouville_RER A 5,houilles carrieres sur seine_RER A 5,adjacence,RER A 5,2831.233583616031
houilles carrieres sur seine_RER A 5,nanterre prefecture_RER A 5,adjacence,RER A 5,3899.672401034526
nanterre prefecture_RER A 5,la defense_RER A 5,adjacence,RER A 5,1086.8776425273693
nanterre prefecture_RER A 5,nanterre prefecture_RER A 6,correspondance,,0.0
la defense_RER A 5,la defense_RER A 5,correspondance,,0.0
la defense_RER A 5,charles de gaulle etoile_RER A 5,adjacence,RER A 5,4583.026131654688
la defense_RER A 5,la defense_RER A 6,correspondance,,0.0
la defense_RER A 5,la defense_METRO 1,correspondance,,0.0
charles de gaulle etoile_RER A 5,charles de gaulle etoile_RER A 5,correspondance,,0.0
charles de gaulle etoile_RER A 5,auber_RER A 5,adjacence,RER A 5,2520.701287401322
charles de gaulle etoile_RER A 5,charles de gaulle etoile_RER A 6,correspondance,,0.0
charles de gaulle etoile_RER A 5,charles de gaulle etoile_METRO 1,correspondance,,0.0
charles de gaulle etoile_RER A 5,charles de gaulle etoile_METRO 2,correspondance,,0.0
charles de gaulle etoile_RER A 5,charles de gaulle etoile_METRO 6,correspondance,,0.0
auber_RER A 5,chatelet_RER A 5,adjacence,RER A 5,2091.6293168086404
auber_RER A 5,auber_RER A 6,correspondance,,0.0
chatelet_RER A 5,chatelet_RER A 5,correspondance,,0.0
chatelet_RER A 5,gare de lyon_RER A 5,adjacence,RER A 5,2688.8164418385945
chatelet_RER A 5,chatelet_RER A 6,correspondance,,0.0
chatelet_RER A 5,chatelet_RER B 1,correspondance,,0.0
chatelet_RER A 5,chatelet_RER B 2,correspondance,,0.0
chatelet_RER A 5,chatelet_RER B 3,correspondance,,0.0
chatelet_RER A 5,chatelet_RER B 4,correspondance,,0.0
chatelet_RER A 5,chatelet_METRO 1,correspondance,,0.0
chatelet_RER A 5,chatelet_METRO 4,correspondance,,0.0
chatelet_RER A 5,chatelet_METRO 7 1,correspondance,,0.0
chatelet_RER A 5,chatelet_METRO 7 2,correspondance,,0.0
chatelet_RER A 5,chatelet_METRO 11,correspondance,,0.0
chatelet_RER A 5,chatelet_METRO 14,correspondance,,0.0
gare de lyon_RER A 5,gare de lyon_RER A 5,correspondance,,0.0
gare de lyon_RER A 5,nation_RER A 5,adjacence,RER A 5,1639.5993055649506
gare de lyon_RER A 5,gare de lyon_RER A 6,correspondance,,0.0
gare de lyon_RER A 5,gare de lyon_METRO 14,correspondance,,0.0
nation_RER A 5,nation_RER A 5,correspondance,,0.0
nation_RER A 5,vincennes_RER A 5,adjacence,RER A 5,3308.4363095384883
nation_RER A 5,nation_RER A 6,correspondance,,0.0
nation_RER A 5,nation_METRO 1,correspondance,,0.0
nation_RER A 5,nation_METRO 2,correspondance,,0.0
nation_RER A 5,nation_METRO 6,correspondance,,0.0
nation_RER A 5,nation_METRO 9,correspondance,,0.0
vincennes_RER A 5,vincennes_RER A 5,correspondance,,0.0
vincennes_RER A 5,val de fontenay_RER A 5,adjacence,RER A 5,4196.857435754775
vincennes_RER A 5,vincennes_RER A 6,correspondance,,0.0
vincennes_RER A 5,vincennes_METRO 1,correspondance,,0.0
val de fontenay_RER A 5,val de fontenay_RER A 5,correspondance,,0.0
val de fontenay_RER A 5,neuilly plaisance_RER A 5,adjacence,RER A 5,3864.459864771475
val de fontenay_RER A 5,val de fontenay_RER A 6,correspondance,,0.0
val de fontenay_RER A 5,val de fontenay_RER D 1,correspondance,,0.0
val de fontenay_RER A 5,val de fontenay_RER D 2,correspondance,,0.0
val de fontenay_RER A 5,val de fontenay_RER D 3,correspondance,,0.0
val de fontenay_RER A 5,val de fontenay_RER D 4,correspondance,,0.0
val de fontenay_RER A 5,val de fontenay_RER D 5,correspondance,,0.0
neuilly plaisance_RER A 5,bry sur marne_RER A 5,adjacence,RER A 5,1193.3975815509712
neuilly plaisance_RER A 5,neuilly plaisance_RER A 6,correspondance,,0.0
neuilly plaisance_RER A 5,neuilly plaisance_RER E 1,correspondance,,0.0
bry sur marne_RER A 5,noisy le grand mont d'est_RER A 5,adjacence,RER A 5,1846.9616756013427
bry sur marne_RER A 5,bry sur marne_RER A 6,correspondance,,0.0
noisy le grand mont d'est_RER A 5,noisy champs_RER A 5,adjacence,RER A 5,2227.294506391113
noisy le grand mont d'est_RER A 5,noisy le grand mont d'est_RER A 6,correspondance,,0.0
noisy champs_RER A 5,noisiel_RER A 5,adjacence,RER A 5,2686.8468794942105
noisy champs_RER A 5,noisy champs_RER A 6,correspondance,,0.0
noisiel_RER A 5,lognes_RER A 5,adjacence,RER A 5,1303.9406434720315
noisiel_RER A 5,noisiel_RER A 6,correspondance,,0.0
lognes_RER A 5,torcy_RER A 5,adjacence,RER A 5,1609.7124579198533
lognes_RER A 5,lognes_RER A 6,correspondance,,0.0
torcy_RER A 5,bussy saint georges_RER A 5,adjacence,RER A 5,3968.2697007604456
torcy_RER A 5,torcy_RER A 6,correspondance,,0.0
bussy saint georges_RER A 5,serris montevrain val d'europe_RER A 5,adjacence,RER A 5,
bussy saint georges_RER A 5,bussy saint georges_RER A 6,correspondance,,0.0
serris montevrain val d'europe_RER A 5,marne la vallee chessy parc disneyland_RER A 5,adjacence,RER A 5,
serris montevrain val d'europe_RER A 5,serris montevrain val d'europe_RER A 6,correspondance,,0.0
marne la vallee chessy parc disneyland_RER A 5,marne la vallee chessy parc disneyland_RER A 6,correspondance,,0.0
saint germain en laye_RER A 6,saint germain en laye_RER A 6,correspondance,,0.0
saint germain en laye_RER A 6,le vesinet le pecq_RER A 6,adjacence,RER A 6,2000.2912593786987
le vesinet le pecq_RER A 6,le vesinet centre_RER A 6,adjacence,RER A 6,1267.7700638393947
le vesinet centre_RER A 6,chatou croissy_RER A 6,adjacence,RER A 6,1653.6463561797261
chatou croissy_RER A 6,rueil malmaison_RER A 6,adjacence,RER A 6,1250.8835294867226
rueil malmaison_RER A 6,nanterre ville_RER A 6,adjacence,RER A 6,1870.0226382794583
nanterre ville_RER A 6,nanterre universite_RER A 6,adjacence,RER A 6,1485.7824250400308
nanterre universite_RER A 6,nanterre universite_RER A 6,correspondance,,0.0
nanterre universite_RER A 6,nanterre prefecture_RER A 6,adjacence,RER A 6,954.5301152865057
nanterre prefecture_RER A 6,la defense_RER A 6,adjacence,RER A 6,1214.8329702053115
la defense_RER A 6,la defense_RER A 6,correspondance,,0.0
la defense_RER A 6,charles de gaulle etoile_RER A 6,adjacence,RER A 6,4708.576107793898
la defense_RER A 6,la defense_METRO 1,correspondance,,0.0
charles de gaulle etoile_RER A 6,charles de gaulle etoile_RER A 6,correspondance,,0.0
charles de gaulle etoile_RER A 6,auber_RER A 6,adjacence,RER A 6,2537.467905461203
charles de gaulle etoile_RER A 6,charles de gaulle etoile_METRO 1,correspondance,,0.0
charles de gaulle etoile_RER A 6,charles de gaulle etoile_METRO 2,correspondance,,0.0
charles de gaulle etoile_RER A 6,charles de gaulle etoile_METRO 6,correspondance,,0.0
auber_RER A 6,chatelet_RER A 6,adjacence,RER A 6,1845.3232190352157
chatelet_RER A 6,chatelet_RER A 6,correspondance,,0.0
chatelet_RER A 6,gare de lyon_RER A 6,adjacence,RER A 6,2307.158396462238
chatelet_RER A 6,chatelet_RER B 1,correspondance,,0.0
chatelet_RER A 6,chatelet_RER B 2,correspondance,,0.0
chatelet_RER A 6,chatelet_RER B 3,correspondance,,0.0
chatelet_RER A 6,chatelet_RER B 4,correspondance,,0.0
chatelet_RER A 6,chatelet_METRO 1,correspondance,,0.0
chatelet_RER A 6,chatelet_METRO 4,correspondance,,0.0
chatelet_RER A 6,chatelet_METRO 7 1,correspondance,,0.0
chatelet_RER A 6,chatelet_METRO 7 2,correspondance,,0.0
chatelet_RER A 6,chatelet_METRO 11,correspondance,,0.0
chatelet_RER A 6,chatelet_METRO 14,correspondance,,0.0
gare de lyon_RER A 6,gare de lyon_RER A 6,correspondance,,0.0
gare de lyon_RER A 6,nation_RER A 6,adjacence,RER A 6,1692.0533491910478
gare de lyon_RER A 6,gare de lyon_METRO 14,correspondance,,0.0
nation_RER A 6,nation_RER A 6,correspondance,,0.0
nation_RER A 6,vincennes_RER A 6,adjacence,RER A 6,2688.85886328238
nation_RER A 6,nation_METRO 1,correspondance,,0.0
nation_RER A 6,nation_METRO 2,correspondance,,0.0
nation_RER A 6,nation_METRO 6,correspondance,,0.0
nation_RER A 6,nation_METRO 9,correspondance,,0.0
vincennes_RER A 6,vincennes_RER A 6,correspondance,,0.0
vincennes_RER A 6,val de fontenay_RER A 6,adjacence,RER A 6,1694.3068438764728
vincennes_RER A 6,vincennes_METRO 1,correspondance,,0.0
val de fontenay_RER A 6,val de fontenay_RER A 6,correspondance,,0.0
val de fontenay_RER A 6,neuilly plaisance_RER A 6,adjacence,RER A 6,1851.4914547489482
val de fontenay_RER A 6,val de fontenay_RER D 1,correspondance,,0.0
val de fontenay_RER A 6,val de fontenay_RER D 2,correspondance,,0.0
val de fontenay_RER A 6,val de fontenay_RER D 3,correspondance,,0.0
val de fontenay_RER A 6,val de fontenay_RER D 4,correspondance,,0.0
val de fontenay_RER A 6,val de fontenay_RER D 5,correspondance,,0.0
neuilly plaisance_RER A 6,bry sur marne_RER A 6,adjacence,RER A 6,1193.3975815509712
neuilly plaisance_RER A 6,neuilly plaisance_RER E 1,correspondance,,0.0
bry sur marne_RER A 6,noisy le grand mont d'est_RER A 6,adjacence,RER A 6,1846.9616756013427
noisy le grand mont d'est_RER A 6,noisy champs_RER A 6,adjacence,RER A 6,2227.294506391113
noisy champs_RER A 6,noisiel_RER A 6,adjacence,RER A 6,2686.8468794942105
noisiel_RER A 6,lognes_RER A 6,adjacence,RER A 6,1303.9406434720315
lognes_RER A 6,torcy_RER A 6,adjacence,RER A 6,1609.7124579198533
torcy_RER A 6,bussy saint georges_RER A 6,adjacence,RER A 6,3968.2697007604456
bussy saint georges_RER A 6,serris montevrain val d'europe_RER A 6,adjacence,RER A 6,
serris montevrain val d'europe_RER A 6,marne la vallee chessy parc disneyland_RER A 6,adjacence,RER A 6,
aeroport charles de gaulle 2 tgv_RER B 1,aeroport charles de gaulle 1_RER B 1,adjacence,RER B 1,886.7900665521739
aeroport charles de gaulle 2 tgv_RER B 1,aeroport charles de gaulle 2 tgv_RER B 3,correspondance,,0.0
aeroport charles de gaulle 1_RER B 1,parc des expositions_RER B 1,adjacence,RER B 1,5300.190738367039
aeroport charles de gaulle 1_RER B 1,aeroport charles de gaulle 1_RER B 3,correspondance,,0.0
parc des expositions_RER B 1,villepinte_RER B 1,adjacence,RER B 1,1198.252250772718
parc des expositions_RER B 1,parc des expositions_RER B 3,correspondance,,0.0
villepinte_RER B 1,sevran beaudottes_RER B 1,adjacence,RER B 1,1970.6063221816707
villepinte_RER B 1,villepinte_RER B 3,correspondance,,0.0
sevran beaudottes_RER B 1,aulnay sous bois_RER B 1,adjacence,RER B 1,2696.0265851209424
sevran beaudottes_RER B 1,sevran beaudottes_RER B 3,correspondance,,0.0
aulnay sous bois_RER B 1,aulnay sous bois_RER B 1,correspondance,,0.0
aulnay sous bois_RER B 1,le blanc mesnil_RER B 1,adjacence,RER B 1,1571.5628059701653
aulnay sous bois_RER B 1,aulnay sous bois_RER B 2,correspondance,,0.0
aulnay sous bois_RER B 1,aulnay sous bois_RER B 3,correspondance,,0.0
aulnay sous bois_RER B 1,aulnay sous bois_RER B 4,correspondance,,0.0
le blanc mesnil_RER B 1,drancy_RER B 1,adjacence,RER B 1,1532.589382922861
le blanc mesnil_RER B 1,le blanc mesnil_RER B 2,correspondance,,0.0
le blanc mesnil_RER B 1,le blanc mesnil_RER B 3,correspondance,,0.0
le blanc mesnil_RER B 1,le blanc mesnil_RER B 4,correspondance,,0.0
drancy_RER B 1,le bourget_RER B 1,adjacence,RER B 1,2315.046316225624
drancy_RER B 1,drancy_RER B 2,correspondance,,0.0
drancy_RER B 1,drancy_RER B 3,correspondance,,0.0
drancy_RER B 1,drancy_RER B 4,correspondance,,0.0
drancy_RER B 1,drancy_RER D 1,correspondance,,0.0
drancy_RER B 1,drancy_RER D 2,correspondance,,0.0
drancy_RER B 1,drancy_RER D 3,correspondance,,0.0
drancy_RER B 1,drancy_RER D 4,correspondance,,0.0
drancy_RER B 1,drancy_RER D 5,correspondance,,0.0
le bourget_RER B 1,le bourget_RER B 1,correspondance,,0.0
le bourget_RER B 1,la courneuve aubervilliers_RER B 1,adjacence,RER B 1,2973.4242285087503
le bourget_RER B 1,le bourget_RER B 2,correspondance,,0.0
le bourget_RER B 1,le bourget_RER B 3,correspondance,,0.0
le bourget_RER B 1,le bourget_RER B 4,correspondance,,0.0
le bourget_RER B 1,le bourget_RER D 1,correspondance,,0.0
le bourget_RER B 1,le bourget_RER D 2,correspondance,,0.0
le bourget_RER B 1,le bourget_RER D 3,correspondance,,0.0
le bourget_RER B 1,le bourget_RER D 4,correspondance,,0.0
le bourget_RER B 1,le bourget_RER D 5,correspondance,,0.0
la courneuve aubervilliers_RER B 1,la plaine stade de france saint denis aubervilliers_RER B 1,adjacence,RER B 1,
la courneuve aubervilliers_RER B 1,la courneuve aubervilliers_RER B 2,correspondance,,0.0
la courneuve aubervilliers_RER B 1,la courneuve aubervilliers_RER B 3,correspondance,,0.0
la courneuve aubervilliers_RER B 1,la courneuve aubervilliers_RER B 4,correspondance,,0.0
la plaine stade de france saint denis aubervilliers_RER B 1,gare du nord_RER B 1,adjacence,RER B 1,
la plaine stade de france saint denis aubervilliers_RER B 1,la plaine stade de france saint denis aubervilliers_RER B 2,correspondance,,0.0
la plaine stade de france saint denis aubervilliers_RER B 1,la plaine stade de france saint denis aubervilliers_RER B 3,correspondance,,0.0
la plaine stade de france saint denis aubervilliers_RER B 1,la plaine stade de france saint denis aubervilliers_RER B 4,correspondance,,0.0
gare du nord_RER B 1,gare du nord_RER B 1,correspondance,,0.0
gare du nord_RER B 1,chatelet_RER B 1,adjacence,RER B 1,2433.2609369303937
gare du nord_RER B 1,gare du nord_RER B 2,correspondance,,0.0
